id,front,back,detail
29,甲亢的基本病理是<br />A  B  C  D  E<br />,D,
30,肺心病的病理因素是<br />A  B  C  D  E<br />,A,
31,A.呼吸气促困难为主要表现<br />B.咳嗽、咯血、潮热、盗汗、身体渐瘦为主要特征<br />C.喉中哮鸣有声为特征<br />D.咳吐浊唾涎沫为特征<br />E.心悸、唇甲发绀、胸腹胀满、浮肿<br />肺胀是多种慢性肺系疾病日久积渐而成，除咳喘外，尚有<br />A  B  C  D  E<br />,E,
32,哮是反复发作性的一个病种，以<br />A  B  C  D  E<br />,C,
33,喘是多种急慢性疾病的一个症状，以<br />A  B  C  D  E<br />,A,
34,痿是指肺叶痿弱不用，临床以<br />A  B  C  D  E<br />,D,
35,肺痨是具有传染性的慢性虚弱疾患，以<br />A  B  C  D  E<br />,B,
36,A.苦寒滋腻之品<br />B.甘草干姜汤<br />C.扶正固本方药<br />D.涤痰汤<br />E.补天大造丸<br />肺痿用药忌用<br />A  B  C  D  E<br />,A,
37,肺胀平时宜常服<br />A  B  C  D  E<br />,C,
38,肺胀痰蒙神窍证选方为<br />A  B  C  D  E<br />,D,
39,肺痿虚寒证选方为<br />A  B  C  D  E<br />,B,
40,肺痨阴阳虚损证选方为<br />A  B  C  D  E<br />,E,
41,A.二陈汤<br />B.三仁汤<br />C.苏子降气汤<br />D.涤痰汤<br />E.六君子汤<br />治疗肺心病痰蒙神窍证应首选<br />A  B  C  D  E<br />,D,
42,治疗肺心病痰湿毒蕴证应首选<br />A  B  C  D  E<br />,C,
43,治疗急性脑血管病中脏腑痰湿蒙蔽心神证应首选<br />A  B  C  D  E<br />,D,
44,A.气血阴阳亏虚，心失所养<br />B.邪扰心神，心神不宁<br />C.痰气郁结，蒙蔽神机<br />D.痰火上扰，神明失主<br />E.阳盛阴衰，阴阳失交<br />心悸实证的病机为<br />A  B  C  D  E<br />,B,
45,心悸虚证的病机为<br />A  B  C  D  E<br />,A,
46,A.苓桂术甘汤<br />B.归脾汤<br />C.血府逐瘀汤<br />D.通窍活血汤<br />E.涤痰汤<br />既治心悸又治不寐的方剂为<br />A  B  C  D  E<br />,B,
47,既治痫病又治痴呆的方剂为<br />A  B  C  D  E<br />,D,
48,A.涤痰汤<br />B.黄连温胆汤<br />C.柴胡疏肝散<br />D.通窍活血汤<br />E.桃仁红花煎<br />既治疗胸痹又治疗腹痛的方剂为<br />A  B  C  D  E<br />,C,
49,治疗瘀阻心脉心悸的代表方为<br />A  B  C  D  E<br />,E,
50,A.活络效灵丹<br />B.桃仁红花煎<br />C.血府逐瘀汤<br />D.通窍活血汤<br />E.桃红四物汤<br />治疗瘀血型胸痹宜选用<br />A  B  C  D  E<br />,C,
51,治疗心血瘀型心悸宜选用<br />A  B  C  D  E<br />,B,
