id,front,back,detail
25,A.第一心音亢进<br />B.第一心音减弱<br />C.A↓2亢进<br />D.P↓2固定分裂<br />E.P↓2逆分裂<br />左房室瓣关闭不全<br />A  B  C  D  E<br />,B,
26,左房室瓣狭窄<br />A  B  C  D  E<br />,A,27～28题
27,A.第一心音亢进<br />B.第一心音减弱<br />C.A↓2亢进<br />D.P↓2固定分裂<br />E.P↓2逆分裂<br />原发性高血压<br />A  B  C  D  E<br />,C,
28,主动脉瓣狭窄<br />A  B  C  D  E<br />,E,29～30题
29,A.舒张期隆隆样杂音<br />B.舒张期叹气样杂音<br />C.连续性机器样杂音<br />D.乐鸣音杂音<br />E.收缩期菱形杂音<br />左房室瓣狭窄<br />A  B  C  D  E<br />,A,
30,主动脉瓣关闭不全<br />A  B  C  D  E<br />,B,31～32题
31,A.舒张期隆隆样杂音<br />B.舒张期叹气样杂音<br />C.连续性机器样杂音<br />D.乐鸣音杂音<br />E.收缩期菱形杂音<br />感染性心内膜炎<br />A  B  C  D  E<br />,A,
32,主动脉瓣狭窄<br />A  B  C  D  E<br />,B,33~34题
33,A.水冲脉<br />B.交替脉<br />C.奇脉<br />D.重脉<br />E.细脉<br />伤寒<br />A  B  C  D  E<br />,B,
34,主动脉瓣狭窄<br />A  B  C  D  E<br />,E,35~36题
35,A.水冲脉<br />B.交替脉<br />C.奇脉<br />D.重脉<br />E.细脉<br />心包积液<br />A  B  C  D  E<br />,D,
36,左心功能不全<br />A  B  C  D  E<br />,E,37~38题
37,A.肝脏质地软<br />B.肝脏质地坚硬<br />C.肝脏表面光滑<br />D.肝脏压痛明显<br />E.肝脏有搏动感<br />原发性肝癌<br />A  B  C  D  E<br />,C,
38,肝脓肿<br />A  B  C  D  E<br />,B,39~40题
39,A.梭状指<br />B.杵状指<br />C.爪形手<br />D.匙状指<br />E.“X”形腿<br />尺神经损伤<br />A  B  C  D  E<br />,B,
40,缺铁性贫血<br />A  B  C  D  E<br />,E,41～42题E“X”形腿
41,A.梭状指<br />B.杵状指<br />C.爪形手<br />D.匙状指<br />佝偻病<br />A  B  C  D  E<br />,C,
42,类风湿关节炎<br />A  B  C  D  E<br />,B,43~44题
43,A.嗜酸性粒细胞减少<br />B.嗜酸性粒细胞增多<br />C.中性粒细胞增多<br />D.淋巴细胞增多<br />E.淋巴细胞减少<br />化脓性阑尾炎<br />A  B  C  D  E<br />,E,
44,支气管哮喘<br />A  B  C  D  E<br />,B,45~46题
45,A.嗜酸性粒细胞减少<br />B.嗜酸性粒细胞增多<br />C.中性粒细胞增多<br />D.淋巴细胞增多<br />E.淋巴细胞减少<br />结核病<br />A  B  C  D  E<br />,D,
46,长期服用糖皮质激素<br />A  B  C  D  E<br />,E,
