id,front,back,detail
14,女，42岁。下肢水肿，尿液检查异常2年，夜尿增多3个月，近1个月来血压升高，血压150/100mmHg，为明确诊断入院进行肾活体组织学检查。肾脏病变的部位主要在<br />A.双侧肾的肾小球<br />B.双侧肾的肾小管<br />C.双侧肾血管<br />D.双侧肾间质<br />E.双侧肾小球和肾小管<br />A  B  C  D  E<br />,E,
15,A.突发急腹痛<br />B.呕血、黑便<br />C.意识障碍<br />D.胸痛、气短<br />E.右上腹部血管杂音<br />提示肝癌结节破裂的症状是<br />A  B  C  D  E<br />,A,
16,提示肝癌伴有上消化道出血的表现为<br />A  B  C  D  E<br />,B,
17,A.消化性溃疡<br />B.血液病<br />C.胰腺疾病<br />D.肝硬化<br />E.胃癌<br />上消化道出血的最常见病因是<br />A  B  C  D  E<br />,A,
18,食管胃底静脉曲张破裂出血最常见的病因是<br />A  B  C  D  E<br />,D,
19,A.50～100ml<br />B.50ml<br />C.100ml<br />D.250ml<br />E.250～300ml<br />上消化道出血，只表现黑便，每天出血量为<br />A  B  C  D  E<br />,A,
20,上消化道出血，出现呕血，胃内贮积血量为<br />A  B  C  D  E<br />,E,
21,A.胃镜检查<br />B.选择性腹腔动脉造影<br />C.X线钡餐检查<br />D.血液检查<br />E.骨髓检查<br />诊断上消化道出血病因的首选检查方法是<br />A  B  C  D  E<br />,A,
22,疑有血管畸形、血管瘤病变引起上消化道出血者可选用的检查方法是<br />A  B  C  D  E<br />,B,
23,A.轻度水肿<br />B.大量蛋白尿<br />C.中度以上高血压<br />D.肾功能衰竭<br />E.贫血<br />慢性肾小球肾炎高血压的主要特点是<br />A  B  C  D  E<br />,C,
24,慢性肾小球肾炎晚期最严重的问题是<br />A  B  C  D  E<br />,D,
25,A.上皮细胞<br />B.红细胞<br />C.血小板<br />D.白细胞<br />E.淋巴细胞<br />慢性肾炎尿中细胞最多者为<br />A  B  C  D  E<br />,B,
26,肾盂肾炎尿中细胞最多者为<br />A  B  C  D  E<br />,D,
27,A.尿常规<br />B.尿培养<br />C.导尿<br />D.血培养<br />E.静脉肾盂造影<br />尿路感染的确诊依据是<br />A  B  C  D  E<br />,B,
28,医源性尿路感染的常见原因是<br />A  B  C  D  E<br />,C,
29,A.休息、饮水<br />B.服用复方磺胺甲噁唑<br />C.静脉滴注抗生素<br />D.血液透析<br />E.肾移植<br />轻症膀胱炎的非药物疗法常为<br />A  B  C  D  E<br />,A,
30,急性肾盂肾炎的主要治疗措施是<br />A  B  C  D  E<br />,C,
31,A.慢性肾炎<br />B.急进性肾炎<br />C.慢性肾盂肾炎<br />D.肾病综合征Ⅰ型<br />E.慢性膀胱炎<br />引起慢性肾功能衰竭多见的病因是<br />A  B  C  D  E<br />,A,
32,长期大量蛋白尿，中度以上高血压后出现尿毒症，其原发病为<br />A  B  C  D  E<br />,A,
33,A.缺铁性贫血<br />B.再生障碍性贫血<br />C.珠蛋白合成障碍性贫血<br />D.慢性病性贫血<br />E.铁粒幼细胞性贫血<br />血清铁增高，总铁结合力降低为<br />A  B  C  D  E<br />,E,
34,血清铁降低，总铁结合力增高为<br />A  B  C  D  E<br />,A,
35,原发性肝癌最有效的治疗是<br />A.放射性治疗<br />B.免疫治疗<br />C.抗癌药物局部治疗<br />D.手术治疗<br />E.冰冻治疗<br />A  B  C  D  E<br />,D,
36,肝癌病人已发生转移，其最早、最常见的转移方式是<br />A.肝外血行转移<br />B.肝内血行转移<br />C.淋巴转移<br />D.种植转移<br />E.直接蔓延<br />A  B  C  D  E<br />,B,
37,病人因肝区疼痛、恶心、呕吐、消瘦3个月，经检查诊断为肝癌，其特征性的体征是<br />A.进行性肝大<br />B.脾大<br />C.腹水<br />D.胸水<br />E.静脉曲张<br />A  B  C  D  E<br />,A,
38,溃疡性结肠炎的病因不包括<br />A.免疫因素<br />B.遗传因素<br />C.环境因素<br />D.感染因素<br />E.精神神经因素<br />A  B  C  D  E<br />,C,
39,关于溃疡性结肠炎的临床表现，错误的是<br />A.腹泻<br />B.腹痛<br />C.急性期可出现发热<br />D.易发生低血钾<br />E.便秘<br />A  B  C  D  E<br />,E,
40,溃疡性结肠炎根据病情经过分型不包括<br />A.初发型<br />B.慢性复发型<br />C.急性复发型<br />D.慢性持续型<br />E.急性暴发型<br />A  B  C  D  E<br />,C,
41,下列不属于溃疡性结肠炎重型的是<br />A.腹泻每天＞6次<br />B.体温＞38℃至少持续2天以上<br />C.脉搏＞100次/min<br />D.血红蛋白≤90g/L<br />E.细胞沉降率＞30mm/h<br />A  B  C  D  E<br />,D,
42,溃疡性结肠炎的实验室及其他检查中错误的是<br />A.血红蛋白低，为小细胞低色素性贫血<br />B.粪便常规提示常有黏液脓血便<br />C.粪便培养致病菌阳性<br />D.结肠镜检查是诊断与鉴别诊断的最重要手段<br />E.活组织检查显示特异性炎性病变和纤维瘢痕<br />A  B  C  D  E<br />,C,
43,关于溃疡性结肠炎的治疗措施，错误的是<br />A.控制急性发作，防止并发症<br />B.一般治疗强调休息、饮食及营养<br />C.氨基水杨酸制剂<br />D.免疫抑制剂<br />E.并发癌变需紧急手术<br />A  B  C  D  E<br />,E,
44,上消化道出血，紧急胃镜检查是在出血后<br />A.24小时内<br />B.8小时<br />C.12～24小时<br />D.24～48小时<br />E.48～72小时<br />A  B  C  D  E<br />,A,
