id,front,back,detail
27,银翘散中具有疏散风热、清利头目，且可解毒利咽配伍意义的药组是<br />A 薄荷、牛蒡子<br />B 荆芥穗、淡豆豉<br />C 银花、连翘<br />D 芦根、生甘草<br />E 芦根、竹叶<br />,A,
28,下列何项不是桑菊饮与银翘散组成中均有的药物<br />A 芦根<br />B 生甘草<br />C 牛蒡子<br />D 桔梗<br />E 连翘<br />,C,
29,银翘散中配伍的辛温药物为<br />A 荆芥穗、防风<br />B 银花、连翘<br />C 桔梗、竹叶<br />D 荆芥穗、淡豆豉<br />E 薄荷、牛蒡子<br />,D,
30,麻杏石甘汤的功效是<br />A 辛凉宣泄，清肺平喘<br />B 解表散寒，兼清里热<br />C 辛凉透表，清热解毒<br />D 疏风解表，清肺泄热<br />E 疏风泄热，宣肺止咳<br />,A,
31,麻黄杏仁甘草石膏汤中用量最重的药是<br />A 麻黄<br />B 石膏<br />C 杏仁<br />D 甘草<br />E 以上都不是<br />,B,
32,败毒散的功用是<br />A 发汗解表，散风祛湿<br />B 发汗解表，调和营卫<br />C 祛风除湿止痛<br />D 散寒解表<br />E 温经散寒解表<br />,A,
33,下列除哪项外均是败毒散的组成药物<br />A 枳壳<br />B 茯苓<br />C 桔梗<br />D 人参<br />E 黄芪<br />,E,
1,病人素有水饮，复感风寒，恶寒发热，无汗，咳喘痰多而稀，身体重痛，舌苔白滑，脉浮。治疗应选用<br />A 苓桂术甘汤<br />B 五苓散<br />C 小青龙汤<br />D 苏子降气汤<br />E 麻黄汤<br />,C,
2,病人咳逆喘满不得卧，气短气急，咳痰白稀，呈泡沫状，胸部膨满，口干不欲饮，周身酸楚，恶寒，面色青暗，舌体暗淡，苔白滑，脉浮紧。应选用<br />A 小青龙汤<br />B 越婢加半夏汤<br />C 麻黄汤<br />D 麻杏石甘汤<br />E 定喘汤<br />,A,
3,症见恶寒发热，无汗，头痛项强，肢体酸楚疼痛，口苦微渴，舌苔白，脉浮。治当首选<br />A 麻黄汤<br />B 九味羌活汤<br />C 败毒散<br />D 桂枝汤<br />E 小青龙汤<br />,B,
4,症见咳嗽咽痒，咯痰不爽，微恶风发热，舌苔薄白，脉浮缓。治当首选<br />A 银翘散<br />B 止嗽散<br />C 麻黄汤<br />D 苏子降气汤<br />E 麻杏石甘汤<br />,B,
5,病人恶寒发热，无汗，喘咳，痰多而稀，舌苔白滑，脉浮。治当首选<br />A 止嗽散<br />B 苏子降气汤<br />C 麻黄汤<br />D 小青龙汤<br />E 败毒散<br />,D,
1,A.能引导方中群药直至病所的药物<br />B.针对兼病或兼证起主要治疗作用<br />C.针对主病或主证起主要治疗作用<br />D.对方中群药有调和作用的药物<br />E.直接治疗次要症状的药物<br />方剂组成原则中君药的作用是<br />A  B  C  D  E<br />,C,
2,方剂组成原则中佐药的作用是<br />A  B  C  D  E<br />,E,
3,A.温脾汤<br />B.实脾散<br />C.归脾汤<br />D.健脾丸<br />E.保和丸<br />治疗冷积内停，大便秘结，腹痛，手足不温，舌苔白，脉沉弦者，应首选<br />A  B  C  D  E<br />,A,
4,治疗冷积不化，下痢赤白，腹痛，手足不温，舌苔白，脉沉弦者，应首选<br />A  B  C  D  E<br />,A,
5,A.四逆散<br />B.逍遥散<br />C.大柴胡汤<br />D.葛根芩连汤<br />E.小柴胡汤<br />和解少阳的代表方剂是<br />A  B  C  D  E<br />,E,
6,和解少阳、内泻热结的代表方剂是<br />A  B  C  D  E<br />,C,
7,A.参苓白术散<br />B.补中益气汤<br />C.当归补血汤<br />D.归脾汤<br />E.炙甘草汤<br />治疗血虚发热证<br />A  B  C  D  E<br />,C,
8,治疗气虚血热，虚劳肺痿证<br />A  B  C  D  E<br />,E,
9,A.涩肠固脱，温补脾肾<br />B.温补脾肾，涩肠止泻<br />C.益气固表，育阴除烦<br />D.滋补心肾，涩精止遗<br />E.滋阴泻火，固表止汗<br />真人养脏汤的功用是<br />A  B  C  D  E<br />,B,
10,四神丸的功用是<br />A  B  C  D  E<br />,A,
11,A.滋心养血，镇心安神<br />B.滋阴养血，补心安神<br />C.养心安神，清热除烦<br />D.养心安神，和中缓急<br />E.镇心安神，泻火养阴<br />酸枣仁汤的功用是<br />A  B  C  D  E<br />,C,
12,甘麦大枣汤的功用是<br />A  B  C  D  E<br />,D,
