id,front,back,detail
15,对不伤害原则的解释，正确的是______<br />A 不伤害原则就是消除任何医疗伤害<br />B 不伤害原则就是要求医生对患者丝毫不能伤害<br />C 因绝大多数医疗行为都存在着不同程度的伤害，所以不伤害原则是做不到的<br />D 不伤害原则要求对医学行为进行受益与伤害的权衡，把可控伤害控制在最低限度之内<br />E 对肿瘤患者进行化疗意味着绝对伤害<br />,D,[解析] 不伤害原则的解释：不伤害原则要求对医学行为进行受益与伤害的权衡，把可控伤害控制在最低限度之内。故选择D。
16,1976年美国学者提出的医患关系基本模式是______<br />A 主动—被动型，互相—合作型，平等参与型<br />B 主动—合作型，相互—指导型，共同参与型<br />C 主动—配合型，指导—合作型，共同参与型<br />D 主动—被动型，指导—合作型，共同参与型<br />E 主动—被动型，共同参与型，父权主义型<br />,D,
17,尊重患者知情同意权，其正确的做法是______<br />A 婴幼患儿可以由监护人决定其诊疗方案<br />B 家属无承诺，即使患者本人知情同意也不得给予手术<br />C 对特殊急诊患者的抢救都同样对待<br />D 无须做到患者完全知情<br />E 只经患者同意即可手术<br />,A,
18,在使用辅助检查手段时，不适宜的是______<br />A 认真严格地掌握适应证<br />B 可以广泛积极地依赖各种辅助检查<br />C 有利于提高医生诊治疾病的能力<br />D 必要检查能尽早确定诊断和进行治疗<br />E 应从患者的利益出发决定该做的项目<br />,B,[解析] 使用辅助检查手段时认真严格地掌握适应证是必须首先要遵守的；必要检查能尽早确定诊断和进行治疗并且有利于提高医师诊治疾病的能力。医师应从患者的利益出发决定该做的项目，所以B可以广泛积极地依赖各种辅助检查明显不符合医德的要求，是应该阻止的行为。故选择B。
19,安乐死的定义______<br />A 自然死亡<br />B 他人干预死亡<br />C 无痛苦死亡<br />D 脑死亡<br />E 自己结束生命<br />,C,
20,卫生法的立法宗旨和最终目的是______<br />A 预防为主<br />B 中西医并重<br />C 保护公民健康<br />D 动员全社会参与<br />E 卫生工作法制化<br />,C,
21,我国卫生法律是由哪一级机构制定和颁布的______<br />A 卫生部<br />B 国务院<br />C 最高人民法院<br />D 全国人大及其常委会<br />E 地方人民政府<br />,D,[解析] 全国人大及其常委会是宪法和基本法律的制定和颁布机构。卫生法属于基本法律，故选择D。
22,目前，我国卫生法规中所涉及的民事责任的主要承担方式是______<br />A 恢复原状<br />B 赔偿损失<br />C 停止侵害<br />D 消除危险<br />E 支付违约金<br />,B,[解析] 民事责任的承担方式有停止侵害、排除障碍、消除危险、返还财产、恢复原状、修理、重做、更换、赔偿损失、支付违约金、消除影响、恢复名誉、赔礼道歉。其中最主要的是赔偿损失。故选择B。
23,国家实行医师资格考试制度，目的是检查评价申请医师资格者是否具备______<br />A 医学专业学历<br />B 取得医学专业技术职务的条件<br />C 从事医学专业教学科研的资格<br />D 开办医疗机构的条件<br />E 从事医学实践必需的基本专业知识与能力<br />,E,
24,王某1997年于中医药大学毕业分配到市级中医院工作，并于1998年取得了中医师执业资格，《中华人民共和国执业医师法》施行当年，其依照有关开办医疗机构的规定申请个体开业。依据我国执业医师法的规定，卫生行政部门应______<br />A 批准其个体行医资格申请<br />B 要求其应具备主治医师资格<br />C 要求其参加国家临床中医专业技术资格考试<br />D 要求其能保证个体行医质量，才能予以受理申请<br />E 要求其经执业医师注册后在医疗机构中执业满5年<br />,E,[解析] 第十五条至第二十条规定：申请个体开业的执业医师要求其经执业医师注册后在医疗机构中执业满5年按照有关规定办理审批手续，才能行医。故选择E。
25,除特殊需要外，第一类精神药品的处方，每次不得超过多少日的常用量______<br />A 1日<br />B 3日<br />C 5日<br />D 7日<br />E 14日<br />,B,
26,某药店经营者为贪图利益而违法销售超过有效期的药品，依据《中华人民共和国药品管理法》第七十五条的规定，其所在地的药品监督管理行政执法机构应给予的处罚是，没收违法销售药品和违法所得，并______<br />A 处以非法所得1倍以上3倍以下的罚款<br />B 处以非法所得2倍以上5倍以下罚款<br />C 处以2000元以上5000元以下的罚款<br />D 处以违法销售药品货值金额2倍以上5倍以下的罚款<br />E 处以违法销售药品货值金额1倍以上3倍以下的罚款<br />,A,
27,传染性非典型肺炎防治工作应坚持的原则是______<br />A 预防为主、防治结合、分级负责、依靠科学、依法管理<br />B 预防为主、及时隔离、依靠科学、防治结合、加强监督<br />C 有效预防、宣传教育、加强监测、防治结合、科学管理<br />D 预防控制、分级负责、依靠科学、防治结合、及时隔离<br />E 预防为主、及时控制、科学治疗、统一监测、防治结合<br />,A,[解析] 传染性非典型肺炎防治工作应坚持的原则是预防为主、防治结合、分级负责、依靠科学、依法管理。故选择A。
28,《传染病防治法》规定应予以隔离治疗的是______<br />A 疑似传染病患者<br />B 甲类传染病患者<br />C 甲类传染病患者和病原携带者<br />D 乙类传染病患者和病原携带者<br />E 除艾滋病患者、炭疽中的肺炭疽以外的乙类传染病患者<br />,C,[解析] 传染病防治法，规定：甲类传染病患者和病原携带者以及乙类传染病中的艾滋病、淋病、梅毒患者和密切接触者必须按照有关规定接受检疫、医学检查和防治措施。甲类传染病患者和病原携带者予以隔离治疗。故选择C。
29,必须按照国务院卫生行政部门的有关规定，严格执行消毒隔离制度，防止发生院内感染和医源性感染的机构是______<br />A 疾病控制中心<br />B 卫生监督所<br />C 预防保健机构<br />D 医疗保健机构<br />E 卫生行政管理机构<br />,D,
30,大肠液亏证的主症是______<br />A 口干咽燥<br />B 口臭头晕<br />C 便干难以排出<br />D 舌红苔白干<br />E 脉象细涩<br />,C,
1,A.发热<br />B.咳嗽<br />C.咯血<br />D.肺部啰音<br />E.痰液检查<br />慢性支气管炎与肺结核的主要鉴别依据是______<br />A  B  C  D  E<br />,C,
2,慢性支气管炎与肺癌的主要鉴别依据是______<br />A  B  C  D  E<br />,E,
3,A.长期、反复咳嗽、咳痰<br />B.反复咳嗽、咳痰，喘息，并伴有哮鸣音<br />C.咳嗽、咳痰，伴长期午后低热，消瘦，盗汗<br />D.发作性带哮鸣音的呼气性呼吸困难<br />E.夜间熟睡后突然憋醒，伴咳嗽、咳痰<br />支气管哮喘的临床表现是______<br />A  B  C  D  E<br />,D,
4,慢性支气管炎喘息型的临床表现是______<br />A  B  C  D  E<br />,B,
5,A.呼吸困难<br />B.咳嗽<br />C.咯血<br />D.下垂性凹陷性水肿<br />E.发绀<br />左心衰竭时最早出现和最重要的症状是______<br />A  B  C  D  E<br />,A,
6,右心衰竭时典型的体征是______<br />A  B  C  D  E<br />,D,[解析] 左心衰竭指左心室代偿功能不全而发生的心力衰竭，以肺循环淤血及心排血量降低表现为主，呼吸困难是其最早和最重要的症状，故第一小题选择A。右心衰竭主要见于肺源性心脏病及某些先天性心脏病，以体循环淤血为主要表现，身体最低垂部位的对称性可压陷性水肿是其典型体征。
7,A.呼吸道感染<br />B.心力衰竭<br />C.心律不齐<br />D.亚急性感染性心内膜炎<br />E.栓塞<br />风心病最常见的并发症是______<br />A  B  C  D  E<br />,D,
8,风心病二尖瓣狭窄伴房颤最易出现______<br />A  B  C  D  E<br />,E,[解析] 风心病多累及多个瓣膜的病变，病情发展缓慢，且常年受风湿病的困扰，患者逐渐出现抵抗力下降，容易发生感染，感染一旦控制不理想即会出现感染性心内膜炎。当患者瓣膜病变严重时，影响血流动力学和心腔的压力，加重心脏负荷，则会并发心功能不全、心力衰竭、心律不齐、肺水肿、呼吸道感染等，而风心病二尖瓣狭窄伴房颤对左房血流影响甚大，会导致血流缓慢，形成涡流，血液瘀滞，血栓形成，脱落后造成栓塞。
9,A.ST段下移<br />B.ST段明显上抬，呈弓背向上的单向曲线<br />C.T波倒置<br />D.T波高耸<br />E.异常深而宽的Q波<br />急性心肌梗死心肌损伤的心电图改变是______<br />A  B  C  D  E<br />,B,
10,急性心肌梗死心肌坏死的心电图改变是______<br />A  B  C  D  E<br />,E,
11,A.轻度水肿<br />B.大量蛋白尿<br />C.中度以上高血压<br />D.肾衰竭<br />E.贫血<br />慢性肾小球肾炎高血压型的主要特点是______<br />A  B  C  D  E<br />,C,
12,慢性肾小球肾炎肾病型的主要特点是______<br />A  B  C  D  E<br />,B,
13,A.《省心录·论医》<br />B.《备急千金要方》<br />C.《外科正宗》<br />D.《本草纲目》<br />E.《迈蒙尼提斯祷文》<br />“无恒德者，不可以作医，人命死生之系”出自的著作是______<br />A  B  C  D  E<br />,A,
14,“启我爱医术，复爱世间人，愿绝名利心，尽力为患者，无分爱与憎，不问富与贫，凡诸疾病者，一视如同仁”出自的著作是______<br />A  B  C  D  E<br />,E,
15,A.医学关系中的主体在道义上应享有的权利和利益<br />B.医学关系中的主体在道义上应履行的职责和使命<br />C.医学关系的主体对应尽义务的自我认识和自我评价的能力<br />D.医学关系中的主体因履行道德职责受到褒奖而产生的自我赞赏<br />E.医学关系中的主体在医疗活动中对自己和他人关系的内心体验和感受<br />作为医学伦理学基本范畴的良心是指______<br />A  B  C  D  E<br />,C,
16,作为医学伦理学基本范畴的情感是指______<br />A  B  C  D  E<br />,E,
17,A.有限的移植器官供体如何分配给需要者<br />B.有些器官移植是在亲属间进行的<br />C.用确认脑死亡患者的器官施行器官移植术<br />D.器官移植者的人格完整有待改善<br />E.器官移植的前景未达到全球的合作<br />上述各项，涉及“公正”伦理问题的是______<br />A  B  C  D  E<br />,A,
18,上述各项，符合“有利而不伤害”伦理原则的是______<br />A  B  C  D  E<br />,C,
19,A.劣药<br />B.假药<br />C.保健药品<br />D.非处方药<br />E.特殊药品<br />药品所含成分的名称与国家药品标准或者省、自治区、直辖市药品标准规定不符合的是______<br />A  B  C  D  E<br />,B,
20,药品成分的含量与国家药品标准或者省、自治区、直辖市药品标准规定不符合的是______<br />A  B  C  D  E<br />,A,答题卡
